_id,vendor,division,customer_id,customer,address,city,state,postal_code,vendor_item,buyer_item,quantity,uom,sale,po,po_date
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153949400,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,2,EA,4.02,7153949432,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,2,EA,4.02,7153949432,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153949481,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,10,EA,20.08,7153949493,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,723,BW723,3,CS,293.25,7153949508,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,509,BW509,8,EA,4.58,7154255652,20221028
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,509,BW509,1,EA,0.57,7153533713,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,20,EA,40.16,7153533694,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,8,EA,16.06,7153533649,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,15,EA,30.12,7153533499,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,26,EA,52.21,7153704243,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,10,EA,20.08,7153854772,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,5,EA,10.04,7153854747,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,15,EA,30.12,7153854743,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153854711,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,5,EA,10.04,7153854703,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,15,EA,30.12,7153631984,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,10,EA,20.08,7153632112,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,10,EA,20.08,7154258289,20221028
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7154152950,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,5,EA,10.04,7154152605,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,15,EA,30.12,7153452708,20221008
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,15,EA,30.12,7153452716,20221008
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153452725,20221008
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,8,EA,16.06,7153704210,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,509,BW509,2,EA,1.14,7153797066,20221018
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7154099544,20221025
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153643520,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153643489,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,8,EA,16.06,7153643446,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7153643441,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,12,EA,24.1,7153193934,20221001
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,509,BW509,8,EA,4.58,7153371689,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,13,EA,26.1,7154152582,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,50,EA,100.4,7153371715,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,11121529,CLEVELAND CLINIC FLORIDA,2950 CLEVELAND CLINIC BLVD,WESTON,FL,333313609,726,BW726,10,EA,20.08,7153371908,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154041516,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,4,EA,4.94,7154283924,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154041841,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,5,EA,6.18,7154212264,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,10,EA,12.35,7154209168,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,1,EA,7.9,7154041439,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154041371,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154034729,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,3,EA,23.69,7154035179,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,1,EA,7.9,7154035145,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,1,EA,7.9,7153529879,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154034841,20221024
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7153529853,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,6,EA,7.41,7154316100,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154315854,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,697,BW697A,50,EA,13.67,7154255482,20221028
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,2,EA,15.79,7154315831,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,1,EA,7.9,7154315553,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,10,EA,12.35,7154157273,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,1,EA,7.9,7154315444,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,904,BW904,4,EA,31.58,7154315411,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21195901,INDIAN RIVER MEMORIAL HOSPITAL,1000 36TH ST,VERO BEACH,FL,329604862,406,BW406,10,EA,12.35,7154284020,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196739,TRADITION MEDICAL CENTER,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,511,BW511,20,EA,5.07,7153210608,20221002
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196740,MARTIN MEMORIAL HOSPITAL SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153188908,20221001
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196743,MARTIN HEALTH SYSTEM,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,10,EA,2.69,7153188743,20221001
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,10,EA,2.53,7153429758,20221007
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,20,EA,5.07,7153374209,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,519,BW519,16,EA,4.31,7153753801,20221017
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,5,EA,1.27,7153371974,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,723,BW723,2,CS,195.5,7153693815,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,723,BW723,3,CS,293.25,7153796773,20221018
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,10,EA,2.53,7153823762,20221019
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,3,EA,0.76,7153372088,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,10,EA,2.53,7153590058,20221012
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,723,BW723,5,CS,488.75,7153372135,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,20,EA,5.07,7153372108,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,406,BW406,40,EA,49.42,7153995373,20221022
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,697,BW697A,25,EA,6.83,7154157299,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,10,EA,2.53,7153593251,20221012
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,20,EA,5.07,7153275953,20221004
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,5,EA,1.27,7154283972,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,10,EA,2.53,7154283995,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,406,BW406,4,EA,4.94,7153995814,20221022
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,406,BW406,8,EA,9.88,7154157380,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,511,BW511,3,EA,0.76,7153453132,20221008
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321041,MARTIN MEMORIAL HOSPITAL,2127 SE OCEAN BLVD,STUART,FL,349963305,723,BW723,1,CS,97.75,7153803793,20221019
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321041,MARTIN MEMORIAL HOSPITAL,2127 SE OCEAN BLVD,STUART,FL,349963305,723,BW723,2,CS,195.5,7153796756,20221018
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,511,BW511,5,EA,1.27,7153643358,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153823763,20221019
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,511,BW511,10,EA,2.53,7153995884,20221022
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7154284199,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,406,BW406,2,CS,59.3,7153694085,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153643265,20221013
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,406,BW406,1,EA,1.24,7154284105,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153275885,20221004
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7154212083,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7154211998,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153946616,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321070,CLEVELAND CLINIC MARTIN SOUTH,2100 SE SALERNO RD,STUART,FL,349976503,697,BW697A,25,EA,6.83,7153719154,20221015
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,15,EA,4.04,7153371938,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,697,BW697A,30,EA,8.2,7153371944,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,6,EA,1.52,7154099255,20221025
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,406,BW406,10,EA,12.35,7154153171,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,697,BW697A,30,EA,8.2,7153374200,20221006
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,20,EA,5.07,7153533517,20221011
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,406,BW406,5,EA,6.18,7154152980,20221026
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,5,EA,1.27,7153494874,20221010
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,40,EA,10.14,7153855177,20221020
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,4,EA,1.08,7153321775,20221005
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,10,EA,2.69,7153275713,20221004
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,15,EA,4.04,7154212237,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,697,BW697A,30,EA,8.2,7153722317,20221015
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,406,BW406,4,EA,4.94,7154316120,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,406,BW406,4,EA,4.94,7154316117,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,519,BW519,4,EA,1.08,7153693855,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,697,BW697A,30,EA,8.2,7153946881,20221021
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,406,BW406,10,EA,12.35,7154255737,20221028
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,697,BW697A,30,EA,8.2,7154211777,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,20,EA,5.07,7154316083,20221031
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321072,CLEVELAND CLINIC MARTIN NORTH,200 SE HOSPITAL AVE,STUART,FL,349942346,511,BW511,6,EA,1.52,7154211711,20221027
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,20008005,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,FL,330215421,7190,BW7190,1,CS,31.85,7153663137,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196737,MARTIN MEMORIAL HOSPITAL,2127 SE OCEAN BLVD,STUART,FL,349963305,134,40789-208,1,CS,40.5,7153741806,20221017
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196737,MARTIN MEMORIAL HOSPITAL,2127 SE OCEAN BLVD,STUART,FL,349963305,282,40789-310,1,CS,40.5,7154046851,20221025
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196739,TRADITION MEDICAL CENTER,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,134,40789-208,1,CS,40.5,7153715171,20221015
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196739,TRADITION MEDICAL CENTER,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,134,40789-208,1,CS,40.5,7153715170,20221015
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196739,TRADITION MEDICAL CENTER,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,134,40789-208,1,CS,40.5,7153715170,20221015
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21196739,TRADITION MEDICAL CENTER,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,134,40789-208,1,CS,40.5,7153663701,20221014
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,142,BW142,5,EA,3.81,7153995701,20221022
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,142,BW142,6,EA,4.57,7154283958,20221029
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,142,BW142,4,EA,3.05,7153593338,20221012
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,142,BW142,12,EA,9.14,7153823430,20221019
500433_0000600078_0000100201_P_20221031_20221102,600078,D022,21321040,CLEVELAND CLINIC TRADITION HOS,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,349872111,142,BW142,12,EA,9.14,7153949227,20221021
